t,x,y,vd,xyd,nd,d,st
26786,154.729,2233.28,0.442,0.442,6,9.76842,0
26787,154.712,2232.84,0.442,0.442,6,9.76174,0
26787,154.698,2232.4,0.442,0.442,6,9.75285,0
26787,154.686,2231.96,0.442,0.442,6,9.74172,0
26788,154.676,2231.51,0.442,0.442,6,9.72866,0
26788,154.668,2231.07,0.442,0.441999,6,9.71357,0
26789,154.662,2230.63,0.442,0.442,6,9.69652,0
26789,154.657,2230.19,0.442,0.442,6,9.67765,0
26790,154.655,2229.75,0.442,0.442,6,9.65706,0
26790,154.654,2229.31,0.442,0.441999,6,9.63492,0
26790,154.654,2228.86,0.442,0.442,6,9.61122,0
26791,154.656,2228.42,0.442,0.442,6,9.58617,0
26791,154.66,2227.98,0.442,0.442,6,9.5597,0
26791,154.664,2227.54,0.442,0.441999,6,9.53199,0
26792,154.67,2227.1,0.442,0.442,6,9.50302,0
26792,154.677,2226.65,0.442,0.442,6,9.47285,0
26793,154.685,2226.21,0.442,0.442,6,9.44164,0
26793,154.694,2225.77,0.442,0.442,6,9.4094,0
26794,154.704,2225.33,0.442,0.441999,6,9.37618,0
26794,154.715,2224.89,0.442,0.442,6,9.34209,0
26795,154.727,2224.45,0.442,0.441999,6,9.30711,0
26795,154.74,2224,0.442,0.442,6,9.27136,0
26796,154.753,2223.56,0.442,0.442,6,9.23487,0
26796,154.767,2223.12,0.442,0.442,6,9.19768,0
26797,154.782,2222.68,0.442,0.442,6,9.15988,0
26797,154.797,2222.24,0.442,0.441999,6,9.12153,0
26797,154.813,2221.8,0.442,0.442,6,9.08262,0
26798,154.829,2221.35,0.442,0.442,6,9.04322,0
26798,154.846,2220.91,0.442,0.442,6,9.00341,0
26799,154.863,2220.47,0.442,0.441999,6,8.9632,0
26799,154.88,2220.03,0.442,0.442,6,8.92285,0
26799,154.897,2219.59,0.442,0.442,6,8.88213,0
26800,154.915,2219.15,0.442,0.441999,6,8.84112,0
26800,154.933,2218.71,0.442,0.442,6,7.94886,0
26801,154.951,2218.26,0.442,0.441999,6,7.92337,0
26801,154.97,2217.82,0.442,0.442,6,7.89773,0
26802,154.988,2217.38,0.442,0.441999,6,7.87194,0
26802,155.007,2216.94,0.442,0.442,6,7.84601,0
26803,155.026,2216.5,0.442,0.441999,6,7.81997,0
26803,155.044,2216.06,0.442,0.441999,6,7.79393,0
26803,155.063,2215.61,0.442,0.442,6,7.76784,0
26804,155.082,2215.17,0.442,0.442,6,7.74172,0
26804,155.101,2214.73,0.442,0.442,6,7.71569,0
26805,155.12,2214.29,0.442,0.442,6,7.68967,0
26805,155.138,2213.85,0.442,0.442,6,7.66361,0
26806,155.157,2213.41,0.442,0.442,6,7.63764,0
26806,155.176,2212.97,0.442,0.441999,6,7.61178,0
26806,155.194,2212.52,0.442,0.442,6,7.586,0
26807,155.212,2212.08,0.442,0.442,6,7.56033,0
26807,155.231,2211.64,0.442,0.441999,6,7.53491,0
26808,155.249,2211.2,0.442,0.442,6,7.50959,0
26808,155.266,2210.76,0.442,0.442,6,7.48445,0
26809,155.284,2210.32,0.442,0.442,6,7.45948,0
26809,155.302,2209.88,0.442,0.442,6,7.43469,0
26809,155.319,2209.43,0.442,0.441999,6,7.41018,0
26810,155.336,2208.99,0.442,0.442,6,7.38584,0
26810,155.353,2208.55,0.442,0.442,6,7.36168,0
26811,155.369,2208.11,0.442,0.442,6,7.33773,0
26811,155.386,2207.67,0.442,0.441999,6,7.31416,0
26811,155.402,2207.23,0.442,0.442,6,7.29079,0
26812,155.418,2206.78,0.442,0.442,6,7.26767,0
26812,155.433,2206.34,0.442,0.441999,6,7.24489,0
26813,155.448,2205.9,0.442,0.442,6,7.22234,0
26813,155.463,2205.46,0.442,0.442,6,7.20004,0
26814,155.478,2205.02,0.442,0.442,6,7.1781,0
26814,155.492,2204.58,0.442,0.442,6,7.15634,0
26815,155.507,2204.13,0.442,0.442,6,7.13482,0
26815,155.521,2203.69,0.442,0.442,6,7.11358,0
26815,155.534,2203.25,0.442,0.442,6,7.09254,0
26816,155.548,2202.81,0.442,0.442,6,7.07181,0
26816,155.561,2202.37,0.442,0.442,6,7.05147,0
26817,155.574,2201.93,0.442,0.442,6,7.03136,0
26817,155.586,2201.49,0.442,0.442,6,7.01159,0
26818,155.598,2201.04,0.442,0.442,6,6.9921,0
26818,155.61,2200.6,0.442,0.442,6,6.97289,0
26818,155.622,2200.16,0.442,0.441999,6,6.95399,0
26819,155.633,2199.72,0.442,0.442,6,6.93539,0
26819,155.644,2199.28,0.442,0.441999,6,6.91709,0
26820,155.655,2198.83,0.442,0.442,6,6.89909,0
26820,155.665,2198.39,0.442,0.442,6,6.8814,0
26821,155.675,2197.95,0.442,0.441999,6,6.86399,0
26821,155.685,2197.51,0.442,0.442,6,6.84687,0
26821,155.695,2197.07,0.442,0.442,6,6.8301,0
26822,155.704,2196.63,0.442,0.441999,6,6.81357,0
26822,155.713,2196.18,0.442,0.442,6,6.7974,0
26823,155.721,2195.74,0.442,0.442,6,6.78147,0
26823,155.73,2195.3,0.442,0.442,6,6.7659,0
26824,155.738,2194.86,0.442,0.442,6,6.75056,0
26824,155.745,2194.42,0.442,0.442,6,6.73559,0
26824,155.753,2193.97,0.442,0.441999,6,6.72083,0
26825,155.76,2193.53,0.442,0.442,6,6.70633,0
26825,155.767,2193.09,0.442,0.442,6,6.6921,0
26826,155.774,2192.65,0.442,0.442,6,6.67812,0
26826,155.78,2192.21,0.442,0.441999,6,6.6644,0
26827,155.786,2191.77,0.442,0.442,6,6.65091,0
26827,155.792,2191.32,0.442,0.441999,6,6.63766,0
26827,155.798,2190.88,0.442,0.442,6,6.62462,0
26828,155.804,2190.44,0.442,0.442,6,6.61183,0
26828,155.809,2190,0.442,0.442,6,6.59925,0
26829,155.814,2189.56,0.442,0.442,6,6.58689,0
26829,155.819,2189.11,0.442,0.441999,6,6.57487,0
26830,155.823,2188.67,0.442,0.442,6,6.56303,0
26830,155.827,2188.23,0.442,0.442,6,6.55147,0
26830,155.831,2187.79,0.442,0.441999,6,6.54011,0
26831,155.835,2187.35,0.442,0.442,6,6.52895,0
26831,155.839,2186.9,0.442,0.442,6,6.51789,0
26832,155.843,2186.46,0.442,0.442,6,6.50706,0
26832,155.846,2186.02,0.442,0.442,6,6.49629,0
26833,155.849,2185.58,0.442,0.442,6,6.48576,0
26833,155.852,2185.14,0.442,0.441999,6,6.47541,0
26834,155.855,2184.69,0.442,0.441999,6,6.46535,0
26834,155.858,2184.25,0.442,0.441999,6,6.45544,0
26834,155.86,2183.81,0.442,0.441999,6,6.44571,0
26835,155.862,2183.37,0.442,0.442,6,6.43616,0
26835,155.865,2182.93,0.442,0.442,6,6.42667,0
26836,155.867,2182.48,0.442,0.442,6,6.41738,0
26836,155.868,2182.04,0.442,0.442,6,6.40827,0
26837,155.87,2181.6,0.442,0.442,6,6.39926,0
26837,155.872,2181.16,0.442,0.442,6,6.39042,0
26837,155.873,2180.72,0.442,0.442,6,6.38178,0
26838,155.874,2180.27,0.442,0.441999,6,6.37329,0
26838,155.875,2179.83,0.442,0.441999,6,6.36495,0
26839,155.876,2179.39,0.442,0.442,6,6.35672,0
26839,155.877,2178.95,0.442,0.442,6,6.34867,0
26839,155.877,2178.51,0.442,0.442,6,6.34077,0
26840,155.878,2178.06,0.442,0.442,6,6.333,0
26840,155.878,2177.62,0.442,0.442,6,6.32534,0
26841,155.879,2177.18,0.442,0.442,6,6.3178,0
26841,155.879,2176.74,0.442,0.442,6,6.31046,0
26842,155.878,2176.3,0.442,0.441999,6,6.30323,0
26842,155.878,2175.85,0.442,0.441999,6,6.29615,0
26842,155.878,2175.41,0.442,0.442,6,6.28922,0
26843,155.877,2174.97,0.442,0.442,6,6.28241,0
26843,155.877,2174.53,0.442,0.441999,6,6.27571,0
26844,155.876,2174.09,0.442,0.442,6,6.26913,0
26844,155.875,2173.64,0.442,0.442,6,6.26261,0
26845,155.874,2173.2,0.442,0.442,6,6.25624,0
26845,155.873,2172.76,0.442,0.442,6,6.24991,0
26846,155.872,2172.32,0.442,0.441999,6,6.24374,0
26846,155.871,2171.88,0.442,0.442,6,6.23768,0
26846,155.87,2171.43,0.442,0.442,6,6.23183,0
26847,155.868,2170.99,0.442,0.442,6,6.22607,0
26847,155.866,2170.55,0.442,0.441999,6,6.22052,0
26848,155.864,2170.11,0.442,0.442,6,6.21506,0
26848,155.862,2169.67,0.442,0.442,6,6.20981,0
26849,155.86,2169.22,0.442,0.441999,6,5.19138,0
26849,155.858,2168.78,0.442,0.442,6,5.20428,0
26849,155.856,2168.34,0.442,0.442,6,5.21725,0
26850,155.853,2167.9,0.442,0.442,6,5.23029,0
26850,155.851,2167.46,0.442,0.442,6,5.24331,0
26851,155.849,2167.01,0.442,0.442,6,5.25646,0
26851,155.846,2166.57,0.442,0.442,6,5.26957,0
26852,155.844,2166.13,0.442,0.441999,6,5.28283,0
26852,155.841,2165.69,0.442,0.442,6,5.29618,0
26852,155.838,2165.25,0.442,0.441999,6,5.30967,0
26853,155.835,2164.8,0.442,0.442,6,5.32327,0
26853,155.832,2164.36,0.442,0.442,6,5.33711,0
26854,155.829,2163.92,0.442,0.442,6,5.351,0
26854,155.826,2163.48,0.442,0.442,6,5.36494,0
26855,155.822,2163.04,0.442,0.442,6,5.379,0
26855,155.819,2162.59,0.442,0.442,6,5.39319,0
26855,155.815,2162.15,0.442,0.442,6,5.40744,0
26856,155.811,2161.71,0.442,0.442,6,5.42177,0
26856,155.808,2161.27,0.442,0.442,6,5.4361,0
26857,155.804,2160.83,0.442,0.442,6,5.45052,0
26857,155.8,2160.38,0.442,0.442,6,5.46496,0
26858,155.796,2159.94,0.442,0.442,6,5.47947,0
26858,155.793,2159.5,0.442,0.442,6,5.49401,0
26859,155.789,2159.06,0.442,0.442,6,5.50863,0
26859,155.785,2158.62,0.442,0.442,6,5.52332,0
26859,155.781,2158.17,0.442,0.442,6,5.53808,0
26860,155.776,2157.73,0.442,0.442,6,5.55292,0
26860,155.772,2157.29,0.442,0.442,6,5.5677,0
26861,155.768,2156.85,0.442,0.441999,6,5.5826,0
26861,155.764,2156.41,0.442,0.442,6,5.59758,0
26862,155.759,2155.96,0.442,0.442,6,5.61266,0
26862,155.755,2155.52,0.442,0.442,6,5.62779,0
26863,155.75,2155.08,0.442,0.442,6,5.64288,0
26863,155.746,2154.64,0.442,0.442,6,5.65807,0
26863,155.741,2154.2,0.442,0.442,6,5.67345,0
26864,155.736,2153.76,0.442,0.442,6,5.68886,0
26864,155.732,2153.31,0.442,0.442,6,5.70432,0
26865,155.727,2152.87,0.442,0.442,6,5.71988,0
26865,155.722,2152.43,0.442,0.442,6,5.73546,0
26866,155.717,2151.99,0.442,0.442,6,5.75109,0
26866,155.712,2151.55,0.442,0.441999,6,5.76674,0
26866,155.707,2151.1,0.442,0.441999,6,5.78247,0
26867,155.702,2150.66,0.442,0.442,6,5.79824,0
26867,155.697,2150.22,0.442,0.441999,6,5.81403,0
26868,155.692,2149.78,0.442,0.442,6,5.82988,0
26868,155.686,2149.34,0.442,0.442,6,5.84575,0
26868,155.681,2148.89,0.442,0.442,6,5.86166,0
26869,155.676,2148.45,0.442,0.442,6,5.8776,0
26869,155.671,2148.01,0.442,0.442,6,5.8936,0
26870,155.665,2147.57,0.442,0.442,6,5.90961,0
26870,155.66,2147.13,0.442,0.442,6,5.9257,0
26871,155.654,2146.68,0.442,0.442,6,5.94178,0
26871,155.649,2146.24,0.442,0.442,6,5.95786,0
26871,155.644,2145.8,0.442,0.442,6,5.97393,0
26872,155.638,2145.36,0.442,0.442,6,5.98998,0
26872,155.633,2144.92,0.442,0.442,6,6.00608,0
26873,155.627,2144.47,0.442,0.442,6,6.02212,0
26873,155.622,2144.03,0.442,0.441999,6,6.038,0
26873,155.617,2143.59,0.442,0.442,6,6.05391,0
26874,155.612,2143.15,0.442,0.442,6,6.06978,0
26874,155.607,2142.71,0.442,0.442,6,6.08562,0
26875,155.602,2142.26,0.442,0.442,6,6.1014,0
26875,155.597,2141.82,0.442,0.442,6,6.11711,0
26876,155.592,2141.38,0.442,0.442,6,6.13281,0
26876,155.587,2140.94,0.442,0.441999,6,6.14839,0
26877,155.582,2140.5,0.442,0.442,6,6.16393,0
26877,155.577,2140.06,0.442,0.442,6,6.17943,0
26877,155.572,2139.61,0.442,0.442,6,6.19484,0
26878,155.568,2139.17,0.442,0.442,6,6.21018,0
26878,155.563,2138.73,0.442,0.442,6,6.22552,0
26879,155.558,2138.29,0.442,0.442,6,6.24078,0
26879,155.554,2137.85,0.442,0.442,6,6.25597,0
26880,155.549,2137.4,0.442,0.442,6,6.27111,0
26880,155.545,2136.96,0.442,0.442,6,6.28621,0
26880,155.541,2136.52,0.442,0.442,6,6.30124,0
26881,155.536,2136.08,0.442,0.441999,6,6.31616,0
26881,155.532,2135.64,0.442,0.441999,6,6.33088,0
26882,155.528,2135.19,0.442,0.442,6,6.34552,0
26882,155.525,2134.75,0.442,0.442,6,6.35993,0
26883,155.521,2134.31,0.442,0.441999,6,6.37427,0
26883,155.517,2133.87,0.442,0.442,6,6.38839,0
26884,155.514,2133.43,0.442,0.442,6,6.40242,0
26884,155.511,2132.98,0.442,0.441999,6,6.41624,0
26884,155.508,2132.54,0.442,0.442,6,6.42996,0
26885,155.505,2132.1,0.442,0.442,6,6.44354,0
26885,155.502,2131.66,0.442,0.442,6,6.45697,0
26886,155.5,2131.22,0.442,0.442,6,6.47029,0
26886,155.497,2130.77,0.442,0.442,6,6.48341,0
26887,155.495,2130.33,0.442,0.442,6,6.49638,0
26887,155.493,2129.89,0.442,0.442,6,6.50919,0
26888,155.491,2129.45,0.442,0.442,6,6.52188,0
26888,155.489,2129.01,0.442,0.442,6,6.5344,0
26888,155.487,2128.56,0.442,0.442,6,6.54669,0
26889,155.486,2128.12,0.442,0.442,6,6.55883,0
26889,155.484,2127.68,0.442,0.442,6,6.57086,0
26890,155.483,2127.24,0.442,0.441999,6,6.5827,0
26890,155.482,2126.8,0.442,0.442,6,6.59435,0
26891,155.482,2126.35,0.442,0.442,6,6.60585,0
26891,155.481,2125.91,0.442,0.442,6,6.61713,0
26891,155.481,2125.47,0.442,0.441999,6,6.62821,0
26892,155.48,2125.03,0.442,0.442,6,6.63907,0
26892,155.48,2124.59,0.442,0.441999,6,6.64976,0
26893,155.481,2124.14,0.442,0.442,6,6.6602,0
26893,155.481,2123.7,0.442,0.442,6,6.67041,0
26894,155.482,2123.26,0.442,0.442,6,6.68052,0
26894,155.482,2122.82,0.442,0.442,6,6.69035,0
26894,155.484,2122.38,0.442,0.441999,6,6.69981,0
26895,155.485,2121.93,0.442,0.442,6,6.70907,0
26895,155.487,2121.49,0.442,0.442,6,6.71806,0
26896,155.489,2121.05,0.442,0.442,6,6.72673,0
26896,155.491,2120.61,0.442,0.442,6,6.73515,0
26897,155.493,2120.17,0.442,0.441999,6,6.74341,0
26897,155.496,2119.72,0.442,0.442,6,6.75132,0
26897,155.499,2119.28,0.442,0.441999,6,6.75906,0
26898,155.502,2118.84,0.442,0.442,6,6.76644,0
26898,155.506,2118.4,0.442,0.442,6,6.77348,0
26899,155.51,2117.96,0.442,0.442,6,6.78021,0
26899,155.514,2117.51,0.442,0.442,6,6.7866,0
26900,155.519,2117.07,0.442,0.441999,6,6.79261,0
26900,155.524,2116.63,0.442,0.442,6,6.7983,0
26901,155.529,2116.19,0.442,0.441999,6,6.80362,0
26901,155.535,2115.75,0.442,0.442,6,6.80855,0
26901,155.541,2115.3,0.442,0.441999,6,6.8132,0
26902,155.548,2114.86,0.442,0.442,6,6.81743,0
26902,155.554,2114.42,0.442,0.442,6,3.00198,0
26903,155.562,2113.98,0.442,0.441999,6,3.06235,0
26903,155.57,2113.54,0.442,0.442,6,3.12233,0
26903,155.578,2113.1,0.442,0.442,6,3.18175,0
26904,155.587,2112.65,0.442,0.442,6,3.24083,0
26904,155.596,2112.21,0.442,0.442,6,3.29943,0
26904,155.605,2111.77,0.442,0.441999,6,3.35759,0
26905,155.615,2111.33,0.442,0.442,6,3.41521,0
26905,155.626,2110.89,0.442,0.441999,6,3.47243,0
26906,155.637,2110.44,0.442,0.442,6,3.52921,0
26906,155.648,2110,0.442,0.441999,6,3.58553,0
26907,155.66,2109.56,0.442,0.442,6,3.64135,0
26907,155.673,2109.12,0.442,0.442,6,3.69671,0
26907,155.685,2108.68,0.442,0.442,6,3.75161,0
26908,155.699,2108.24,0.442,0.442,6,3.80598,0
26908,155.713,2107.79,0.442,0.441999,6,3.85988,0
26909,155.727,2107.35,0.442,0.442,6,3.91319,0
26909,155.742,2106.91,0.442,0.442,6,3.96608,0
26910,155.758,2106.47,0.442,0.442,6,4.01846,0
26910,155.773,2106.03,0.442,0.441999,6,4.07028,0
26910,155.79,2105.59,0.442,0.442,6,4.12164,0
26911,155.807,2105.14,0.442,0.442,6,4.17256,0
26911,155.824,2104.7,0.442,0.442,6,4.22291,0
26912,155.842,2104.26,0.442,0.442,6,4.2726,0
26912,155.861,2103.82,0.442,0.442,6,4.32182,0
26913,155.88,2103.38,0.442,0.442,6,4.37048,0
26913,155.9,2102.94,0.442,0.442,6,4.41852,0
26914,155.92,2102.5,0.442,0.442,6,4.46602,0
26914,155.941,2102.05,0.442,0.441999,6,4.51292,0
26914,155.962,2101.61,0.442,0.442,6,4.55925,0
26915,155.984,2101.17,0.442,0.442,6,4.60494,0
26915,156.007,2100.73,0.442,0.442,6,4.65008,0
26916,156.03,2100.29,0.442,0.442,6,4.69463,0
26916,156.054,2099.85,0.442,0.442,6,4.73857,0
26916,156.079,2099.41,0.442,0.442,6,4.78197,0
26917,156.104,2098.97,0.442,0.442,6,4.82477,0
26917,156.129,2098.52,0.442,0.442,6,4.86697,0
26918,156.156,2098.08,0.442,0.442,6,4.9084,0
26918,156.183,2097.64,0.442,0.442,6,4.94931,0
26919,156.21,2097.2,0.442,0.442,6,4.98963,0
26919,156.238,2096.76,0.442,0.442,6,5.02918,0
26920,156.267,2096.32,0.442,0.441999,6,5.06819,0
26920,156.297,2095.88,0.442,0.441999,6,5.10645,0
26920,156.327,2095.44,0.442,0.442,6,5.14417,0
26921,156.358,2095,0.442,0.441999,6,5.18109,0
26921,156.389,2094.56,0.442,0.442,6,5.21749,0
26922,156.421,2094.12,0.442,0.442,6,5.25343,0
26922,156.454,2093.68,0.442,0.441999,6,5.28871,0
26922,156.487,2093.23,0.442,0.442,6,5.32338,0
26923,156.521,2092.79,0.442,0.442,6,5.35741,0
26923,156.555,2092.35,0.442,0.442,6,5.39086,0
26924,156.59,2091.91,0.442,0.442,6,5.42359,0
26924,156.626,2091.47,0.442,0.441999,6,5.45576,0
26924,156.662,2091.03,0.442,0.442,6,5.48732,0
26925,156.699,2090.59,0.442,0.441999,6,5.51849,0
26925,156.736,2090.15,0.442,0.442,6,5.54897,0
26925,156.774,2089.71,0.442,0.442,6,5.57884,0
26926,156.813,2089.27,0.442,0.442,6,5.60796,0
26926,156.852,2088.83,0.442,0.441999,6,5.6365,0
26927,156.892,2088.39,0.442,0.442,6,5.66437,0
26927,156.933,2087.95,0.442,0.442,6,5.6917,0
26928,156.974,2087.51,0.442,0.442,6,5.71842,0
26928,157.015,2087.07,0.442,0.442,6,5.74454,0
26928,157.058,2086.63,0.442,0.441999,6,5.77006,0
26929,157.101,2086.19,0.442,0.442,6,5.79481,0
26929,157.144,2085.75,0.442,0.442,6,5.81903,0
26930,157.188,2085.31,0.442,0.441999,6,5.84266,0
26930,157.233,2084.87,0.442,0.442,6,5.86575,0
26931,157.279,2084.43,0.442,0.442,6,5.888,0
26931,157.325,2083.99,0.442,0.442,6,5.90972,0
26932,157.372,2083.56,0.442,0.442,6,5.93087,0
26932,157.419,2083.12,0.442,0.442,6,5.95152,0
26932,157.466,2082.68,0.442,0.441999,6,5.97156,0
26933,157.515,2082.24,0.442,0.442,6,5.99109,0
26933,157.563,2081.8,0.442,0.441999,6,6.01007,0
26934,157.613,2081.36,0.442,0.442,6,6.02866,0
26934,157.662,2080.92,0.442,0.442,6,6.04664,0
26935,157.713,2080.48,0.442,0.442,6,6.06406,0
26935,157.764,2080.04,0.442,0.442,6,6.08089,0
26936,157.815,2079.6,0.442,0.442,6,6.09715,0
26936,157.868,2079.17,0.442,0.442,6,6.11252,0
26936,157.921,2078.73,0.442,0.442,6,6.12747,0
26936,157.974,2078.29,0.442,0.441999,6,6.14202,0
26937,158.028,2077.85,0.442,0.442,6,6.15596,0
26937,158.082,2077.41,0.442,0.442,6,6.16935,0
26938,158.137,2076.97,0.442,0.442,6,6.18224,0
26938,158.192,2076.53,0.442,0.442,6,6.19458,0
26939,158.248,2076.1,0.442,0.442,6,6.2064,0
26939,158.305,2075.66,0.442,0.442,6,6.21768,0
26940,158.362,2075.22,0.442,0.441999,6,6.22831,0
26940,158.419,2074.78,0.442,0.442,6,6.23848,0
26941,158.478,2074.34,0.442,0.442,6,6.24802,0
26941,158.536,2073.9,0.442,0.442,6,6.25716,0
26941,158.595,2073.47,0.442,0.442,6,6.26582,0
26942,158.655,2073.03,0.442,0.442,6,6.27396,0
26942,158.715,2072.59,0.442,0.442,6,6.28166,0
26943,158.775,2072.15,0.442,0.442,6,6.289,0
26943,158.836,2071.72,0.442,0.442,6,6.29585,0
26944,158.897,2071.28,0.442,0.441999,6,6.30225,0
26944,158.959,2070.84,0.442,0.441999,6,6.3083,0
26944,159.021,2070.4,0.442,0.441999,6,6.31394,0
26945,159.083,2069.97,0.442,0.442,6,6.31918,0
26945,159.146,2069.53,0.442,0.441999,6,6.32401,0
26946,159.21,2069.09,0.442,0.442,6,6.32841,0
26946,159.274,2068.65,0.442,0.442,6,6.33225,0
26947,159.338,2068.22,0.442,0.442,6,6.33573,0
26947,159.402,2067.78,0.442,0.441999,6,6.3388,0
26947,159.467,2067.34,0.442,0.442,6,6.34148,0
26948,159.533,2066.91,0.442,0.442,6,6.34371,0
26948,159.598,2066.47,0.442,0.441999,6,6.34588,0
26949,159.664,2066.03,0.442,0.442,6,6.34759,0
26949,159.73,2065.59,0.442,0.442,6,6.34898,0
26950,159.797,2065.16,0.442,0.442,6,6.35002,0
26950,159.864,2064.72,0.442,0.442,6,6.3507,0
26950,159.931,2064.28,0.442,0.442,6,6.35101,0
26951,159.999,2063.85,0.442,0.441999,6,6.35097,0
26951,160.067,2063.41,0.442,0.442,6,5.56881,0
26952,160.135,2062.97,0.442,0.442,6,5.58475,0
26952,160.204,2062.54,0.442,0.441999,6,5.60059,0
26953,160.272,2062.1,0.442,0.442,6,5.61608,0
26953,160.341,2061.67,0.442,0.442,6,5.63142,0
26953,160.411,2061.23,0.442,0.441999,6,5.64639,0
26954,160.48,2060.79,0.442,0.442,6,5.66104,0
26954,160.55,2060.36,0.442,0.442,6,5.67528,0
26955,160.621,2059.92,0.442,0.442,6,5.68927,0
26955,160.691,2059.48,0.442,0.442,6,5.70311,0
26955,160.762,2059.05,0.442,0.442,6,5.71663,0
26956,160.833,2058.61,0.442,0.441999,6,5.72984,0
26956,160.904,2058.18,0.442,0.442,6,5.74277,0
26957,160.976,2057.74,0.442,0.442,6,5.75541,0
26957,161.047,2057.3,0.442,0.442,6,5.76778,0
26957,161.12,2056.87,0.442,0.442,6,5.77988,0
26958,161.192,2056.43,0.442,0.442,6,5.79172,0
26958,161.265,2056,0.442,0.441999,6,5.80335,0
26959,161.337,2055.56,0.442,0.442,6,5.81472,0
26959,161.411,2055.13,0.442,0.441999,6,5.82578,0
26960,161.484,2054.69,0.442,0.442,6,5.83664,0
26960,161.557,2054.25,0.442,0.441999,6,5.84731,0
26961,161.631,2053.82,0.442,0.442,6,5.8577,0
26961,161.705,2053.38,0.442,0.442,6,5.86776,0
26961,161.78,2052.95,0.442,0.441999,6,5.87766,0
26962,161.854,2052.51,0.442,0.442,6,5.88747,0
26962,161.929,2052.08,0.442,0.442,6,5.89702,0
26963,162.004,2051.64,0.442,0.442,6,5.90636,0
26963,162.079,2051.21,0.442,0.442,6,5.91543,0
26963,162.154,2050.77,0.442,0.441999,6,5.92434,0
26964,162.229,2050.33,0.442,0.442,6,5.93319,0
26964,162.305,2049.9,0.442,0.442,6,5.94187,0
26965,162.38,2049.46,0.442,0.442,6,5.95056,0
26965,162.456,2049.03,0.442,0.442,6,5.959,0
26966,162.532,2048.59,0.442,0.442,6,5.96725,0
26966,162.608,2048.16,0.442,0.442,6,5.97531,0
26967,162.684,2047.72,0.442,0.442,6,5.98322,0
26967,162.76,2047.29,0.442,0.442,6,5.99113,0
26968,162.837,2046.85,0.442,0.442,6,5.99883,0
26968,162.914,2046.42,0.442,0.442,6,6.00622,0
26968,162.991,2045.98,0.442,0.442,6,6.01347,0
26969,163.068,2045.55,0.442,0.442,6,6.02056,0
26969,163.145,2045.11,0.442,0.442,6,6.02776,0
26970,163.222,2044.68,0.442,0.442,6,6.03473,0
26970,163.299,2044.24,0.442,0.442,6,6.04185,0
26971,163.376,2043.81,0.442,0.442,6,6.04872,0
26971,163.453,2043.37,0.442,0.442,6,6.0557,0
26972,163.531,2042.94,0.442,0.442,6,6.06242,0
26972,163.608,2042.5,0.442,0.442,6,6.06899,0
26972,163.686,2042.07,0.442,0.442,6,6.07569,0
26973,163.763,2041.63,0.442,0.441999,6,6.08215,0
26973,163.841,2041.2,0.442,0.442,6,6.08837,0
26974,163.919,2040.76,0.442,0.442,6,6.09449,0
26974,163.997,2040.33,0.442,0.441999,6,6.10053,0
26975,164.076,2039.89,0.442,0.442,6,6.1064,0
26975,164.154,2039.46,0.442,0.442,6,6.11212,0
26975,164.233,2039.02,0.442,0.441999,6,6.11784,0
26976,164.311,2038.59,0.442,0.442,6,6.12333,0
26976,164.39,2038.15,0.442,0.442,6,6.12865,0
26976,164.469,2037.72,0.442,0.441999,6,6.13391,0
26977,164.548,2037.28,0.442,0.442,6,6.13902,0
26977,164.627,2036.85,0.442,0.442,6,6.14413,0
26978,164.706,2036.41,0.442,0.442,6,6.14904,0
26978,164.786,2035.98,0.442,0.442,6,6.15347,0
26979,164.866,2035.55,0.442,0.442,6,6.15786,0
26979,164.945,2035.11,0.442,0.442,6,6.16213,0
26979,165.025,2034.68,0.442,0.441999,6,6.1663,0
26980,165.105,2034.24,0.442,0.442,6,6.17043,0
26980,165.185,2033.81,0.442,0.442,6,6.17438,0
26981,165.266,2033.37,0.442,0.442,6,6.17829,0
26981,165.346,2032.94,0.442,0.442,6,6.18225,0
26982,165.426,2032.5,0.442,0.442,6,6.1861,0
26982,165.506,2032.07,0.442,0.442,6,6.18993,0
26982,165.587,2031.64,0.442,0.442,6,6.19366,0
26983,165.667,2031.2,0.442,0.442,6,6.19726,0
26983,165.748,2030.77,0.442,0.441999,6,6.20075,0
26984,165.829,2030.33,0.442,0.442,6,6.20407,0
26984,165.91,2029.9,0.442,0.441999,6,6.20706,0
26985,165.991,2029.46,0.442,0.442,6,6.20997,0
26985,166.072,2029.03,0.442,0.442,6,6.21276,0
26986,166.154,2028.59,0.442,0.441999,6,6.21516,0
26986,166.236,2028.16,0.442,0.442,6,6.21759,0
26986,166.317,2027.73,0.442,0.442,6,6.22007,0
26987,166.399,2027.29,0.442,0.442,6,6.22245,0
26987,166.481,2026.86,0.442,0.442,6,6.22464,0
26988,166.563,2026.42,0.442,0.442,6,6.22672,0
26988,166.645,2025.99,0.442,0.441999,6,6.22862,0
26989,166.727,2025.56,0.442,0.442,6,6.23049,0
26989,166.809,2025.12,0.442,0.442,6,6.2324,0
26990,166.892,2024.69,0.442,0.442,6,6.23417,0
26990,166.974,2024.25,0.442,0.442,6,6.23583,0
26990,167.057,2023.82,0.442,0.442,6,6.23724,0
26991,167.139,2023.38,0.442,0.442,6,6.23861,0
26991,167.222,2022.95,0.442,0.442,6,6.23992,0
